SplitID,SplitIndex,Split,StrokeRate
30920,4,0,
30920,6,7307,
30920,8,11348,
30920,10,0,
30920,12,15556,
30920,14,0,
30920,16,19852,
30920,18,24253,
30920,20,0,
30920,22,28597,
30920,24,32977,
30920,26,0,
30920,28,37339,
30920,30,0,
30920,32,41435,
30921,2,3657,
30921,4,8059,
30921,6,0,
30921,8,16674,
30922,2,3922,
30922,4,8381,
30923,2,0,
30923,4,12460,
30924,2,4449,
30924,4,9447,
30925,2,3028,
30925,4,6456,
30925,6,10942,
30925,8,14339,
30926,2,3019,
30926,4,6355,
30927,2,2834,
30927,4,6001,
30928,2,3479,
30928,4,7548,
30929,2,3675,
30929,4,8777,
30930,2,3937,
30930,4,8091,
30932,2,0,
30932,4,9724,
30934,2,3756,
30934,4,7735,
30935,2,2871,
30935,4,6108,
30935,6,9582,
30935,8,13082,
30936,2,3061,
30936,4,6377,
30937,2,3809,
30937,4,8277,
30937,6,12924,
30937,8,17117,
30938,2,3912,
30938,4,8156,
30940,2,5017,
30940,4,10327,
30942,2,0,
30942,4,10231,
30944,2,5619,
30944,4,12197,
30946,2,0,
30946,4,10362,
30947,2,2763,
30947,4,5881,
30948,2,3512,
30948,4,7286,
30949,2,4137,
30949,4,8840,
30949,6,14316,
30949,8,18154,
30950,2,3767,
30950,4,0,
30950,6,7993,
30950,8,0,
30950,10,0,
30950,12,0,
30950,14,0,
30950,16,26889,
30950,18,0,
30950,20,0,
30950,22,0,
30950,24,0,
30950,26,36725,
30950,28,41349,
30950,30,45719,
30951,2,3830,
30951,4,8246,
30952,2,3625,
30952,4,0,
30952,6,7626,
30952,8,11804,
30952,10,0,
30952,12,16060,
30952,14,0,
30952,16,0,
30952,18,24527,
30952,20,0,
30952,22,28886,
30952,24,33132,
30952,26,0,
30952,28,37341,
30952,30,0,
30952,32,41261,
30954,2,3597,
30954,4,7901,
30955,2,3373,
30955,4,0,
30955,6,0,
30955,8,0,
30955,10,0,
30955,12,16264,
30956,2,4065,
30956,4,8878,
30957,2,3148,
30957,4,6758,
30957,6,10568,
30957,8,14373,
30958,2,2835,
30958,4,5882,
30959,2,3309,
30959,4,7280,
30960,2,0,
30960,4,8529,
30961,2,0,
30961,4,0,
30961,6,0,
30961,8,0,
30961,10,0,
30961,12,0,
30961,14,0,
30961,16,0,
30961,18,0,
30961,20,0,
30961,22,28019,
30961,24,0,
30961,26,0,
30961,28,38177,
30961,30,43096,
30961,32,47722,
30962,2,4062,
30962,4,8624,
30964,2,3535,
30964,4,7549,
30965,2,3444,
30965,4,0,
30965,6,7331,
30965,8,11364,
30965,10,0,
30965,12,15458,
30965,14,19753,
30965,16,0,
30965,18,24019,
30965,20,28238,
30965,22,0,
30965,24,32481,
30965,26,36663,
30965,28,0,
30965,30,40353,
30966,2,3958,
30966,4,8323,
30967,2,2979,
30967,4,6271,
30967,6,9744,
30967,8,13206,
30968,2,3171,
30968,4,6950,
30969,2,3888,
30969,4,8065,
30970,2,4469,
30970,4,9202,
30972,2,3434,
30972,4,7046,
30974,2,0,
30974,4,0,
30975,2,2995,
30975,4,6353,
30976,2,3917,
30976,4,8023,
30977,2,3820,
30977,4,8380,
30977,6,12838,
30977,8,16625,
30978,2,3559,
30978,4,0,
30978,6,7636,
30978,8,11929,
30978,10,0,
30978,12,16545,
30978,14,0,
30978,16,21074,
30978,18,25622,
30978,20,0,
30978,22,30446,
30978,24,35052,
30978,26,0,
30978,28,39769,
30978,30,0,
30978,32,44467,
30979,2,3006,
30979,4,6323,
30979,6,8968,
30979,8,11367,
30981,2,3387,
30981,4,7100,
30981,6,10045,
30981,8,12755,
30983,2,3570,
30983,4,7392,
30983,6,11703,
30983,8,14949,
30985,2,4311,
30985,4,8383,
30985,6,11621,
30985,8,14925,
30987,2,3608,
30987,4,7387,
30987,6,11146,
30987,8,14436,
30989,2,3730,
30989,4,8461,
30989,6,11946,
30989,8,15418,
30991,2,3571,
30991,4,7709,
30991,6,10819,
30991,8,14288,
30993,2,2908,
30993,4,6370,
30993,6,9333,
30993,8,11948,
30995,2,3386,
30995,4,7070,
30995,6,10135,
30995,8,13013,
30997,2,3618,
30997,4,9097,
30997,6,13016,
30997,8,16200,
30999,2,3609,
30999,4,7863,
30999,6,12313,
30999,8,15790,
31001,2,3595,
31001,4,7954,
31001,6,12045,
31001,8,15642,
31003,2,4539,
31003,4,8324,
31003,6,11954,
31003,8,15817,
31005,2,2545,
31005,4,5089,
31005,6,7686,
31005,8,10119,
31007,2,2803,
31007,4,5487,
31007,6,8375,
31007,8,11159,
31009,2,2836,
31009,4,5782,
31009,6,8782,
31009,8,12271,
31011,2,2913,
31011,4,5963,
31011,6,8991,
31011,8,12416,
31013,2,3123,
31013,4,6223,
31013,6,9632,
31013,8,13119,
31015,2,2863,
31015,4,6051,
31015,6,9461,
31015,8,13279,
31017,2,3027,
31017,4,6115,
31017,6,9379,
31017,8,13116,
31019,2,2842,
31019,4,5460,
31019,6,8203,
31019,8,10890,
31021,2,3102,
31021,4,6164,
31021,6,9393,
31021,8,12599,
31023,2,3004,
31023,4,6285,
31023,6,9611,
31023,8,13087,
31025,2,3340,
31025,4,7200,
31025,6,11255,
31025,8,14564,
31027,2,3341,
31027,4,6781,
31027,6,0,
31027,8,16331,
31029,2,2793,
31029,4,5902,
31029,6,8683,
31029,8,11733,
31029,10,14506,
31029,12,17548,
31029,14,20253,
31029,16,0,
31029,18,23298,
31030,2,2793,
31031,2,4068,
31031,4,9292,
31031,6,12388,
31031,8,17280,
31031,10,19100,
31031,12,22702,
31031,14,25865,
31031,16,0,
31031,18,29529,
31032,2,4068,
31033,2,3112,
31033,4,6527,
31033,6,9476,
31033,8,12995,
31033,10,16092,
31033,12,19693,
31033,14,22660,
31033,16,25968,
31034,2,3112,
31035,2,3361,
31035,4,7202,
31035,6,11384,
31035,8,16293,
31035,10,19844,
31035,12,24116,
31035,14,25854,
31035,16,32261,
31036,2,3361,
31037,2,3846,
31037,4,8379,
31038,2,3664,
31038,4,7885,
31043,2,3610,
31043,4,7894,
31045,2,3381,
31045,4,6824,
31046,2,3682,
31046,4,8398,
31053,2,6434,
31053,4,13973,
31055,2,3819,
31055,4,8182,
31067,2,3869,
31067,4,8591,
31069,2,3810,
31069,4,8153,
31071,2,3841,
31071,4,8098,
31074,2,4044,
31074,4,8460,
31079,2,3547,
31079,4,7937,
31085,2,4427,
31085,4,9243,
31087,2,3696,
31087,4,8171,
31088,2,3604,
31088,4,7773,
31090,2,3447,
31090,4,7142,
31092,2,4048,
31092,4,9027,
31095,2,4093,
31095,4,9366,
31098,2,3976,
31098,4,8517,
31100,2,4500,
31100,4,9176,
31103,2,3584,
31103,4,7746,
31109,2,3777,
31109,4,7783,
31110,2,3528,
31110,4,7855,
31112,2,4133,
31112,4,8823,
31118,2,0,
31118,4,0,
31119,2,0,
31119,4,0,
31122,2,4009,
31122,4,9201,
31124,2,3893,
31124,4,8133,
31126,2,3202,
31126,4,6920,
31130,2,4049,
31130,4,8611,
31131,2,3620,
31131,4,7694,
31136,2,3804,
31136,4,8127,
31136,6,12301,
31136,8,15663,
31138,2,3418,
31138,4,7384,
31138,6,11299,
31138,8,14364,
31140,2,4451,
31140,4,9011,
31140,6,13421,
31140,8,17095,
31142,2,3688,
31142,4,6840,
31142,6,10374,
31142,8,13843,
31144,2,3564,
31144,4,7381,
31144,6,11422,
31144,8,15833,
31146,2,5552,
31146,4,10570,
31146,6,16275,
31146,8,22579,
31148,2,4073,
31148,4,8129,
31148,6,12355,
31148,8,17051,
31150,2,4400,
31150,4,8661,
31150,6,14185,
31150,8,19012,
31152,2,4229,
31152,4,9959,
31152,6,13325,
31152,8,17881,
31154,2,4272,
31154,4,8062,
31154,6,11550,
31154,8,14888,
31156,2,3500,
31156,4,7811,
31156,6,11449,
31156,8,14986,
31158,2,0,
31158,4,0,
31158,6,0,
31158,8,0,
31163,2,3304,
31163,4,6849,
31165,2,3428,
31165,4,7394,
31166,2,3556,
31166,4,7593,
31167,2,2627,
31167,4,5539,
31168,2,2673,
31168,4,5528,
31169,2,2831,
31169,4,5869,
31170,2,2948,
31170,4,6006,
31173,2,3357,
31173,4,7287,
31174,2,3343,
31174,4,7266,
31176,2,2550,
31176,4,5356,
31177,2,2955,
31177,4,6226,
31177,6,9580,
31177,8,12943,
31178,2,2965,
31178,4,6179,
31178,6,9498,
31178,8,12862,
31179,2,3043,
31179,4,6323,
31179,6,9691,
31179,8,13104,
31179,10,16513,
31179,12,19880,
31179,14,23252,
31179,16,26671,
31179,18,30187,
31179,20,33578,
31180,2,3030,
31180,4,6285,
31180,6,9630,
31180,8,13078,
31180,10,16563,
31180,12,20042,
31180,14,23553,
31180,16,27093,
31180,18,30623,
31180,20,34077,
31181,2,3058,
31181,4,6894,
31181,6,11224,
31181,8,14728,
31182,2,3073,
31182,4,6856,
31182,6,11157,
31182,8,14639,
31183,2,3571,
31183,4,7547,
31184,2,3603,
31184,4,7645,
31185,2,2757,
31185,4,6068,
31185,6,8895,
31185,8,11470,
31187,2,2803,
31187,4,6206,
31187,6,9087,
31187,8,11654,
31189,2,2557,
31189,4,5231,
31189,6,7990,
31189,8,10547,
31191,2,2572,
31191,4,5296,
31191,6,8073,
31191,8,10714,
31193,2,2879,
31193,4,5996,
31193,6,8852,
31193,8,11974,
31193,10,14917,
31193,12,18311,
31193,14,21159,
31193,16,24347,
31194,2,2879,
31195,2,2993,
31195,4,6295,
31195,6,9134,
31195,8,12294,
31195,10,15328,
31195,12,18849,
31195,14,21761,
31195,16,24943,
31196,2,2993,
31198,2,2887,
31198,4,6175,
31199,2,3645,
31199,4,7614,
31201,2,3899,
31201,4,8536,
31202,2,2969,
31202,4,6321,
31202,6,10113,
31202,8,14050,
31203,2,3084,
31203,4,6921,
31205,2,3145,
31205,4,6623,
31207,2,3952,
31207,4,8614,
31208,2,3233,
31208,4,0,
31208,6,0,
31208,8,15031,
31209,2,3648,
31209,4,7877,
31210,2,3804,
31210,4,8459,
31210,6,13788,
31210,8,18385,
31211,2,3900,
31211,4,8599,
31212,2,3094,
31212,4,6592,
31212,6,10351,
31212,8,14044,
31213,2,3676,
31213,4,7474,
31214,2,3084,
31214,4,6476,
31215,2,3852,
31215,4,7730,
31216,2,3458,
31216,4,7409,
31216,6,12472,
31216,8,15709,
31217,2,3340,
31217,4,6826,
31218,2,3280,
31218,4,7027,
31218,6,11584,
31218,8,15031,
31220,2,2752,
31220,4,5922,
31220,6,9380,
31220,8,12814,
31221,2,2846,
31221,4,6234,
31223,2,2999,
31223,4,6452,
31224,2,3354,
31224,4,7465,
31225,2,3484,
31225,4,7573,
31226,2,3587,
31226,4,7971,
31226,6,12742,
31226,8,16595,
31227,2,3833,
31227,4,7866,
31228,2,2919,
31228,4,6468,
31229,2,2951,
31229,4,6188,
31231,2,3333,
31231,4,7262,
31232,2,2958,
31232,4,6718,
31233,2,3249,
31233,4,7075,
31234,2,3764,
31234,4,8216,
31234,6,13074,
31234,8,17393,
31235,2,3963,
31235,4,9205,
31237,2,3599,
31237,4,7632,
31238,2,3167,
31238,4,7108,
31238,6,11618,
31238,8,15909,
31242,2,3143,
31242,4,6606,
31243,2,3638,
31243,4,7546,
31244,2,3748,
31244,4,7949,
31247,2,3194,
31247,4,7100,
31248,2,3242,
31248,4,7192,
31248,6,11883,
31248,8,15720,
31249,2,3565,
31249,4,7392,
31252,2,3287,
31252,4,6939,
31253,2,0,
31253,4,8066,
31254,2,2979,
31254,4,6384,
31254,6,10005,
31254,8,13382,
31255,2,3163,
31255,4,6940,
31255,6,10828,
31255,8,14820,
31255,10,18842,
31255,12,22781,
31255,14,26783,
31255,16,30790,
31255,18,34559,
31255,20,37998,
31256,2,3621,
31256,4,8076,
31256,6,12946,
31256,8,16912,
31257,2,3252,
31257,4,7011,
31257,6,10986,
31257,8,15053,
31257,10,19118,
31257,12,23280,
31257,14,27398,
31257,16,31666,
31257,18,35792,
31257,20,39692,
31258,2,2921,
31258,4,6233,
31258,6,9690,
31258,8,13130,
31260,2,3003,
31260,4,6626,
31260,6,10367,
31260,8,14055,
31261,2,3153,
31261,4,6778,
31261,6,10713,
31261,8,14710,
31261,10,18905,
31261,12,22982,
31261,14,27296,
31261,16,31542,
31261,18,35628,
31261,20,39598,
31262,2,3091,
31262,4,6955,
31262,6,11384,
31262,8,14878,
31263,2,2879,
31263,4,6020,
31264,2,3305,
31264,4,7169,
31264,6,11185,
31264,8,15183,
31267,2,3655,
31267,4,7387,
31268,2,3436,
31268,4,7455,
31268,6,12706,
31268,8,16382,
31269,2,2921,
31269,4,6258,
31271,2,3740,
31271,4,7894,
31272,2,2984,
31272,4,6283,
31272,6,8903,
31272,8,11303,
31274,2,0,
31274,4,0,
31274,6,9598,
31274,8,12199,
31275,2,2834,
31275,4,6171,
31275,6,9062,
31275,8,11629,
31277,2,3124,
31277,4,7303,
31277,6,9950,
31277,8,12830,
31280,2,2622,
31280,4,5232,
31280,6,7919,
31280,8,10593,
31282,2,2624,
31282,4,5396,
31282,6,8083,
31282,8,10698,
31284,2,3062,
31284,4,5875,
31284,6,9400,
31284,8,12558,
31286,2,2649,
31286,4,5623,
31286,6,8366,
31286,8,11447,
31286,10,13102,
31286,12,17395,
31286,14,20002,
31286,16,22916,
31287,2,2649,
31288,2,3102,
31288,4,6524,
31288,6,9416,
31288,8,12813,
31288,10,15745,
31288,12,19285,
31288,14,22049,
31288,16,25132,
31289,2,3102,
31292,2,3634,
31292,4,8241,
31292,6,12746,
31292,8,16827,
31293,2,3405,
31293,4,7220,
31293,6,11299,
31293,8,15472,
31293,10,19640,
31293,12,23828,
31293,14,28099,
31293,16,32368,
31293,18,36647,
31293,20,40680,
31294,2,0,
31294,4,0,
31294,6,0,
31294,8,0,
31295,2,0,
31295,4,0,
31297,2,3746,
31297,4,7970,
31298,2,3456,
31298,4,7320,
31298,6,11589,
31298,8,15870,
31299,2,3324,
31299,4,7387,
31300,2,3451,
31300,4,0,
31300,6,11696,
31300,8,0,
31300,10,0,
31300,12,0,
31300,14,29254,
31300,16,33760,
31300,18,0,
31300,20,42807,
31301,2,0,
31301,4,8483,
31302,2,3487,
31302,4,7607,
31302,6,12040,
31302,8,16508,
31302,10,21190,
31302,12,25903,
31302,14,30627,
31302,16,35282,
31302,18,39801,
31302,20,44182,
31303,2,3463,
31303,4,7435,
31303,6,12460,
31303,8,16032,
31304,2,0,
31304,4,7717,
31305,2,2864,
31305,4,6221,
31306,2,0,
31306,4,7792,
31307,2,3126,
31307,4,6532,
31307,6,10190,
31307,8,13495,
31308,2,3544,
31308,4,7059,
31309,2,3270,
31309,4,7081,
31310,2,0,
31310,4,6728,
31311,2,2788,
31311,4,5906,
31311,6,9210,
31311,8,12543,
31312,2,2871,
31312,4,6275,
31313,2,2970,
31313,4,6229,
31314,2,0,
31314,4,7602,
31315,2,3519,
31315,4,7710,
31315,6,0,
31315,8,16194,
31316,2,3790,
31316,4,7857,
31318,2,2724,
31318,4,5722,
31319,2,2821,
31319,4,6102,
31319,6,9685,
31319,8,13337,
31320,2,3475,
31320,4,7411,
31322,2,2597,
31322,4,5459,
31323,2,3671,
31323,4,7781,
31325,2,3539,
31325,4,7692,
31326,2,3361,
31326,4,8052,
31327,2,2862,
31327,4,6304,
31327,6,9873,
31327,8,13288,
31328,2,3089,
31328,4,6682,
31328,6,10356,
31328,8,14191,
31328,10,17981,
31328,12,21844,
31328,14,25816,
31328,16,29786,
31328,18,33781,
31328,20,37672,
31329,2,3315,
31329,4,7080,
31329,6,10981,
31329,8,14789,
31330,2,3728,
31330,4,7623,
31331,2,3484,
31331,4,7644,
31332,2,3662,
31332,4,7808,
31332,6,12199,
31332,8,16494,
31332,10,20918,
31332,12,25329,
31332,14,29722,
31332,16,34123,
31332,18,38504,
31332,20,42517,
31334,2,3328,
31334,4,7198,
31335,2,3174,
31335,4,7060,
31335,6,11686,
31335,8,15244,
31336,2,2929,
31336,4,6113,
31338,2,4046,
31338,4,8361,
31339,2,3134,
31339,4,6838,
31340,2,3886,
31340,4,8382,
31342,2,0,
31342,4,0,
31343,2,3208,
31343,4,7025,
31343,6,11708,
31343,8,15217,
31344,2,3241,
31344,4,7194,
31344,6,11260,
31344,8,15333,
31344,10,19269,
31344,12,23222,
31344,14,27193,
31344,16,31018,
31344,18,34718,
31344,20,38328,
31345,2,3174,
31345,4,6967,
31345,6,11376,
31345,8,14752,
31346,2,3074,
31346,4,6416,
31346,6,9881,
31346,8,13352,
31346,10,16889,
31346,12,20417,
31346,14,23980,
31346,16,27523,
31346,18,31072,
31346,20,34565,
31347,2,3160,
31347,4,6760,
31347,6,10618,
31347,8,14354,
31348,2,3205,
31348,4,6984,
31348,6,10959,
31348,8,15060,
31348,10,19199,
31348,12,23541,
31348,14,27843,
31348,16,32092,
31348,18,36273,
31348,20,40147,
31349,2,3151,
31349,4,7026,
31349,6,11468,
31349,8,15021,
31350,2,3118,
31350,4,6640,
31351,2,3200,
31351,4,6891,
31351,6,10851,
31351,8,14719,
31353,2,3644,
31353,4,7591,
31354,2,2944,
31354,4,6276,
31355,2,3532,
31355,4,7983,
31355,6,12637,
31355,8,16919,
31356,2,3904,
31356,4,7992,
31357,2,3061,
31357,4,6446,
31357,6,9103,
31357,8,11574,
31359,2,3268,
31359,4,6784,
31359,6,10259,
31359,8,12970,
31361,2,2897,
31361,4,6197,
31361,6,9158,
31361,8,11799,
31363,2,3478,
31363,4,7159,
31363,6,0,
31363,8,13432,
31365,2,2619,
31365,4,5227,
31365,6,7830,
31365,8,10331,
31367,2,2650,
31367,4,5333,
31367,6,8043,
31367,8,10699,
31369,2,2675,
31369,4,5407,
31369,6,8160,
31369,8,10929,
31371,2,2972,
31371,4,6143,
31371,6,9124,
31371,8,12291,
31373,2,2623,
31373,4,5534,
31373,6,7575,
31373,8,11267,
31373,10,13936,
31373,12,17181,
31373,14,19772,
31373,16,22703,
31374,2,2623,
31375,2,2991,
31375,4,6425,
31375,6,9608,
31375,8,13590,
31375,10,16077,
31375,12,19608,
31375,14,22364,
31375,16,25706,
31376,2,2991,
31377,2,2857,
31377,4,6068,
31377,6,8991,
31377,8,12345,
31377,10,15232,
31377,12,18495,
31377,14,21364,
31377,16,24578,
31378,2,2857,
31379,2,3166,
31379,4,6551,
31379,6,9825,
31379,8,13604,
31379,10,16764,
31379,12,20442,
31379,14,23754,
31379,16,27591,
31380,2,3166,
31381,2,2811,
31381,4,6051,
31381,6,9443,
31381,8,12758,
31382,2,3100,
31382,4,6419,
31383,2,3351,
31383,4,7264,
31384,2,2609,
31384,4,5440,
31385,2,2615,
31385,4,5438,
31386,2,2849,
31386,4,5932,
31387,2,2853,
31387,4,5949,
31388,2,3366,
31388,4,7253,
31390,2,2891,
31390,4,6035,
31390,6,9303,
31390,8,12641,
31390,10,15999,
31390,12,19350,
31390,14,22702,
31390,16,26068,
31390,18,29448,
31390,20,32728,
31391,2,3010,
31391,4,6267,
31391,6,9598,
31391,8,12937,
31391,10,16356,
31391,12,19732,
31391,14,23161,
31391,16,26574,
31391,18,29974,
31391,20,33285,
31392,2,3030,
31392,4,6826,
31392,6,11138,
31392,8,14433,
31393,2,3012,
31393,4,6697,
31393,6,11088,
31393,8,14529,
31394,2,3015,
31394,4,6548,
31395,2,2703,
31395,4,5912,
31395,6,8743,
31395,8,11290,
31397,2,2728,
31397,4,6018,
31397,6,8835,
31397,8,11415,
31399,2,3466,
31399,4,7068,
31399,6,10134,
31399,8,13118,
31401,2,3010,
31401,4,6179,
31401,6,8823,
31401,8,11256,
31403,2,2564,
31403,4,5211,
31403,6,7875,
31403,8,10466,
31405,2,2577,
31405,4,5228,
31405,6,7936,
31405,8,10526,
31407,2,2491,
31407,4,0,
31407,6,7431,
31407,8,9897,
31408,2,2801,
31408,4,5945,
31408,6,8784,
31408,8,11939,
31408,10,14761,
31408,12,17829,
31408,14,20525,
31408,16,23680,
31409,2,2801,
31410,2,2794,
31410,4,5931,
31410,6,8645,
31410,8,11711,
31410,10,14508,
31410,12,17600,
31410,14,20294,
31410,16,23422,
31411,2,2794,
31412,2,3030,
31412,4,6353,
31412,6,9634,
31412,8,13293,
31412,10,16390,
31412,12,20054,
31412,14,21687,
31412,16,26326,
31413,2,3030,
31414,2,2630,
31414,4,5543,
31414,6,7142,
31414,8,11117,
31414,10,12744,
31414,12,16799,
31414,14,18326,
31414,16,22303,
31415,2,2630,
31445,2,3484,
31445,4,7512,
31446,2,4095,
31446,4,8433,
31447,2,4253,
31447,4,9231,
31451,2,0,
31451,4,0,
31452,2,0,
31452,4,11223,
31453,2,5025,
31453,4,11208,
31457,2,2639,
31457,4,5988,
31458,2,3675,
31458,4,8055,
31459,2,3929,
31459,4,8754,
31463,2,3326,
31463,4,7170,
31464,2,4195,
31464,4,8641,
31465,2,4853,
31465,4,10351,
31469,2,3396,
31469,4,7366,
31470,2,4558,
31470,4,9237,
31471,2,4462,
31471,4,9461,
31475,2,2715,
31475,4,5659,
31476,2,3381,
31476,4,7072,
31477,2,4110,
31477,4,8843,
31481,2,0,
31481,4,0,
31482,2,3776,
31482,4,7838,
31483,2,4047,
31483,4,8857,
31487,2,0,
31487,4,0,
31488,2,0,
31488,4,0,
31489,2,0,
31489,4,0,
31493,2,0,
31493,4,0,
31494,2,0,
31494,4,0,
31495,2,0,
31495,4,0,
31499,2,3433,
31499,4,7314,
31500,2,0,
31500,4,9134,
31501,2,4923,
31501,4,10402,
31505,2,3318,
31505,4,6902,
31506,2,4083,
31506,4,8642,
31507,2,4142,
31507,4,9123,
31511,2,3935,
31511,4,8264,
31512,2,4900,
31512,4,10243,
31513,2,5165,
31513,4,11243,
31517,2,0,
31517,4,6941,
31518,2,0,
31518,4,9425,
31519,2,4256,
31519,4,9240,
31523,2,3989,
31523,4,8637,
31524,2,0,
31524,4,0,
31525,2,0,
31525,4,0,
31529,2,0,
31529,4,0,
31530,2,0,
31530,4,0,
31531,2,4720,
31531,4,10467,
31535,2,3288,
31535,4,6960,
31536,2,3911,
31536,4,8069,
31537,2,4595,
31537,4,10022,
31541,2,3563,
31541,4,7607,
31542,2,0,
31542,4,8906,
31543,2,5180,
31543,4,10631,
31547,2,2845,
31547,4,5892,
31548,2,3400,
31548,4,6964,
31549,2,4417,
31549,4,9439,
31553,2,2886,
31553,4,6209,
31554,2,3243,
31554,4,6809,
31555,2,3917,
31555,4,8220,
31559,2,3076,
31559,4,6814,
31560,2,9642,
31560,4,9627,
31561,2,4256,
31561,4,9381,
31565,2,2888,
31565,4,6147,
31566,2,3468,
31566,4,7145,
31567,2,3825,
31567,4,8082,
31571,2,3311,
31571,4,6966,
31572,2,3590,
31572,4,7399,
31573,2,4538,
31573,4,9579,
31577,2,2992,
31577,4,6435,
31578,2,4168,
31578,4,8843,
31579,2,0,
31579,4,0,
31583,2,3877,
31583,4,8271,
31584,2,0,
31584,4,10341,
31585,2,4836,
31585,4,10311,
31589,2,3421,
31589,4,7472,
31590,2,4987,
31590,4,10548,
31591,2,4382,
31591,4,9436,
31595,2,3248,
31595,4,7089,
31596,2,0,
31596,4,10303,
31597,2,0,
31597,4,0,
31601,2,0,
31601,4,0,
31602,2,5295,
31602,4,11277,
31603,2,0,
31603,4,0,
31607,2,0,
31607,4,0,
31608,2,0,
31608,4,0,
31609,2,0,
31609,4,0,
31613,2,0,
31613,4,9281,
31614,2,5760,
31614,4,12510,
31615,2,6085,
31615,4,13462,
31619,2,0,
31619,4,0,
31620,2,4412,
31620,4,9494,
31621,2,0,
31621,4,11664,
31625,2,3073,
31625,4,6575,
31626,2,0,
31626,4,8094,
31627,2,3658,
31627,4,8064,
31631,2,3434,
31631,4,7372,
31632,2,4048,
31632,4,8441,
31633,2,4038,
31633,4,8894,
31637,2,3912,
31637,4,8456,
31638,2,5063,
31638,4,10833,
31639,2,0,
31639,4,11228,
31643,2,2701,
31643,4,5782,
31644,2,3065,
31644,4,6378,
31645,2,3889,
31645,4,8131,
31649,2,2749,
31649,4,5890,
31650,2,3687,
31650,4,7530,
31651,2,3503,
31651,4,7592,
31655,2,2959,
31655,4,6427,
31656,2,4054,
31656,4,8353,
31657,2,4215,
31657,4,9012,
31661,2,3198,
31661,4,6966,
31662,2,3861,
31662,4,8038,
31663,2,3811,
31663,4,8253,
31667,2,0,
31667,4,7566,
31668,2,3999,
31668,4,8287,
31669,2,4479,
31669,4,9669,
31673,2,3667,
31673,4,7996,
31674,2,4495,
31674,4,9851,
31675,2,4926,
31675,4,10205,
31679,2,4058,
31679,4,8556,
31680,2,0,
31680,4,10837,
31681,2,4530,
31681,4,9365,
31685,2,2859,
31685,4,6530,
31686,2,0,
31686,4,9086,
31687,2,3695,
31687,4,8094,
31691,2,0,
31691,4,7521,
31692,2,10282,
31692,4,10235,
31693,2,5251,
31693,4,11297,
31697,2,3900,
31697,4,8789,
31698,2,0,
31698,4,11717,
31699,2,6230,
31699,4,13660,
31703,2,4172,
31703,4,9058,
31704,2,6329,
31704,4,13072,
31705,2,0,
31705,4,0,
31709,2,3692,
31709,4,8488,
31710,2,4791,
31710,4,0,
31711,2,0,
31711,4,0,
31715,2,3002,
31715,4,6487,
31716,2,3765,
31716,4,7876,
31717,2,4506,
31717,4,9333,
31721,2,3457,
31721,4,7424,
31722,2,4776,
31722,4,9743,
31723,2,5059,
31723,4,10524,
31727,2,3839,
31727,4,8237,
31728,2,4702,
31728,4,9479,
31729,2,4673,
31729,4,9488,
31733,2,3227,
31733,4,7109,
31734,2,4308,
31734,4,9245,
31735,2,4789,
31735,4,10334,
31739,2,3324,
31739,4,7218,
31740,2,0,
31740,4,8431,
31741,2,4458,
31741,4,10051,
31745,2,3085,
31745,4,6375,
31746,2,3700,
31746,4,7712,
31747,2,3516,
31747,4,7481,
31751,2,3426,
31751,4,7230,
31752,2,4510,
31752,4,9359,
31753,2,4884,
31753,4,10771,
31757,2,2984,
31757,4,6354,
31758,2,4277,
31758,4,9551,
31759,2,4285,
31759,4,9578,
31763,2,3503,
31763,4,7350,
31764,2,4160,
31764,4,9063,
31765,2,4749,
31765,4,10014,
31769,2,3247,
31769,4,7204,
31770,2,0,
31770,4,11104,
31771,2,5050,
31771,4,10705,
31775,2,3558,
31775,4,8229,
31776,2,5277,
31776,4,11556,
31777,2,5889,
31777,4,12421,
31781,2,3548,
31781,4,7661,
31782,2,4280,
31782,4,9034,
31783,2,4937,
31783,4,10458,
31787,2,3180,
31787,4,6615,
31788,2,0,
31788,4,8972,
31789,2,4220,
31789,4,9070,
31793,2,3263,
31793,4,6889,
31794,2,4032,
31794,4,8194,
31795,2,3869,
31795,4,8657,
31801,2,3891,
31801,4,8473,
31801,6,13686,
31801,8,18000,
31802,2,4194,
31802,4,9003,
31803,2,3503,
31803,4,7883,
31804,2,0,
31804,4,10308,
31805,2,3002,
31805,4,7213,
31805,6,12278,
31805,8,16181,
31806,2,3056,
31806,4,6897,
31808,2,3963,
31808,4,8657,
31809,2,0,
31809,4,0,
31810,2,3682,
31810,4,7766,
31813,2,2908,
58339,2,5004,
58339,4,10373,
31813,4,6886,
31813,6,11808,
31813,8,15624,
31814,2,3083,
31814,4,6717,
31816,2,3912,
31816,4,8189,
31818,2,3559,
31818,4,7809,
31819,2,3305,
31819,4,7135,
31819,6,11427,
31819,8,15671,
31820,2,3216,
31820,4,6785,
31821,2,3681,
31821,4,8714,
31822,2,3946,
31822,4,8208,
31824,2,3829,
31824,4,8167,
31826,2,4236,
31826,4,8866,
31828,2,4073,
31828,4,8711,
31830,2,4869,
31830,4,10300,
31831,2,3613,
31831,4,8755,
31832,2,3697,
31832,4,8083,
31832,6,12538,
31832,8,17146,
31832,10,21781,
31832,12,31553,
31832,14,36457,
31832,16,41324,
31832,18,0,
31832,20,45934,
31833,2,3382,
31833,4,7385,
